id_poradi,id_losovani,id_poslanec,id_ministr,vec,poradi_l,priorita,vec32
8250,382,5962,377,ve věci financování soukromých firem,6,1,financování soukromých firem
8251,382,5962,5904,ve věci platových podmínek ve školství,18,2,platové podmínky ve školství
8252,383,5962,111,ve věci jednání o reformách,9,1,jednání o reformách
8253,382,68,6011,ve věci nekomunikace ve vedení ministerstva,13,1,nekomunikace ve vedení min.
8254,382,68,5932,ve věci spokojenosti s výkonem ministra vnitra,17,2,spokojenosti s výkonem MV
8255,382,68,6011,ve věci cizinecké policie Koněvova Praha,27,3,ciz. policie Koněvova Praha
8256,382,68,6011,ve věci ukončení střední školy PO ve Frýdku- Místku,32,4,SŠ PO ve Frýdku- Místku
8257,382,68,5932,ve věci vládního boje s korupcí,36,5,vládní boj s korupcí
8258,382,68,6011,ve věci snižování kvality práce Policie,37,6,snižování kvality práce Policie
8259,382,68,6011,ve věci války Policistů?,40,7,války Policistů?
8260,382,68,6011,ve věci cizinecké policie,41,8,cizinecká policie
8261,382,5507,5875,ve věci dopravních problémů Karvinska,14,1,dopravní problémy Karvinska
8262,382,5507,5875,ve věci složité dopravní situace na Karvinsku II.,16,2,dopravní sit. na Karvinsku II.
8263,382,5507,6011,ve věci odměňování u Policie ČR,30,3,odměňování u Policie ČR
8264,382,5310,5273,ve věci vazby Otakara Tomka,31,4,vazba Otakara Tomka
8265,382,5310,5524,ve věci směny letounů CASA,26,3,směna letounů CASA
8266,382,5310,5904,ve věci ČŠI ve Zlínském kraji,10,1,ČŠI ve Zlínském kraji
8267,382,5310,6011,ve věci zneužívání peněz na protikorupčním útvaru,19,2,zneužívání peněz
8268,382,5513,6011,ve věci personálních změn,4,1,personální změny
8269,382,5513,6011,ve věci egentury SUB SA,15,2,agentura SUB SA
8270,382,5513,6011,ve věci koncepce MV,25,3,koncepce MV
8271,382,216,5524,ve věci letounů CASA,2,1,letouny CASA
8272,382,216,5524,ve věci nákupu automobilů Tatra,22,2,nákup automobilů Tatra
8273,383,68,111,ve věci odpovědnosti za činnost Ministerstva vnitra,10,1,odpovědnost za činnost MV
8274,383,68,111,ve věci aktualizace bezpečnostní strategie,21,2,aktualizace bezp. strategie
8275,383,5475,111,ve věci jak dál s touto vládou? III,23,3,jak dál s touto vládou? III
8276,383,5475,111,ve věci jak dál s touto vládou? II,19,2,jak dál s touto vládou? II
8277,383,5475,111,ve věci jak dál s touto vládou? I,8,1,jak dál s touto vládou? I
8278,383,5487,111,ve věci čerpání SF/FS,6,1,čerpání SF/FS
8279,383,5507,111,ve věci rozporů ve vyjádřeních premiéra ČR,3,1,rozpory ve vyjádřeních premiéra
8280,383,5507,111,ve věci etiky politiky,15,2,etika politiky
8281,383,5507,111,ve věci složité životní situace občanů ČR,24,3,složitá životní situace občanů
8282,383,5507,111,ve věci plánovaného sjednocení sazby DPH,25,4,plánované sjednocení sazby DPH
8283,383,5383,111,ve věci zakázky Ministerstva dopravy pro agenturu SUB S.A.,12,1,zakázky MD agentuře SUB S.A.
8284,383,5292,111,ve věci cíle vládní politiky,5,1,cíle vládní politiky
8285,383,5292,111,ve věci práce vlády,17,2,práce vlády
8286,383,5292,111,ve věci prospěšnosti vlády,22,3,prospěšnost vlády
8287,383,252,111,ve věci Pharservice ministra Jankovského,13,1,Pharservice min. Jankovského
8288,383,252,111,ve věci rodinné firmy ministra Jankovského,18,2,rodinná firma min. Jankovského
8289,383,5486,111,ve věci ignorování ústavních povinností členy vlády,2,1,ign. povinností členy vlády
8290,383,5977,111,ve věci prolomení limitů na Mostecku,14,1,prolomení limitů na Mostecku
8291,382,5977,5905,ve věci nezaměstnanosti na Mostecku,8,1,nezaměstnanost na Mostecku
8292,382,5977,5875,ve věci dopravní strategie,20,2,dopravní strategie
8293,382,5507,5875,ve věci potřeby obchvatu kolem Karviné,34,4,potřeba obchvatu kolem Karviné
8294,382,252,5273,ve věci úlohy pana Jurečky,9,1,úloha pana Jurečky
8295,382,252,5273,ve věci schůzky Zemana s Jurečkem,23,2,schůzka Zemana s Jurečkem
8296,382,5321,5917,ve věci DPH na léky,5,1,DPH na léky
8297,382,5321,5917,ve věci elektronických receptů,24,2,elektronické recepty
8298,382,5321,5905,ve věci soc. reformy a pomoci celiakům,28,3,soc. reformy a pomoc celiakům
8299,382,312,5558,ve věci nefunkčnosti systému Visapoint,11,1,nefunkčnost systému Visapoint
8300,382,5899,5917,ve věci záměrů MZ v oboru lázeňství,3,1,záměry MZ v oboru lázeňství
8301,383,312,111,ve věci nepřetěžujte své ministry!,7,1,nepřetěžujte své ministry!
8302,383,5321,111,ve věci účasti členů vlády na jednání PS,1,1,účast členů vlády na jednání PS
8303,383,5321,111,ve věci zvýšení DPH na potraviny,16,2,zvýšení DPH na potraviny
8304,383,5981,111,ve věci odměňování Hasičského záchranného sboru,11,1,odměňování HZS
8305,383,5384,111,ve věci reprezentant bezpečnostní agentury II.,4,1,reprezentant bez. agentury II.
8306,383,5384,111,ve věci vyhatování peněz vládou rozpočtové odpovědnosti,20,2,vyhazování peněz vládou
8307,382,5384,5273,ve věci podivných cest k posilování nezávislosti justice,12,1,cesty k posilování nez. justice
8308,382,5384,5524,ve věci pokračování korupční praxe na Ministerstvu obrany,21,2,korupční praxe na MD
8309,382,5384,6011,ve věci stíny minulosti,29,3,stíny minulosti
8310,382,5384,5932,ve věci podivných praktik ve financování Věcí veřejných,33,4,praktiky ve financování VV
8311,382,5384,5917,ve věci plnění slibů ministra,35,5,plnění slibů ministra
8312,382,5384,5558,ve věci ostudného chování vysokých ústavních činitelů v zahraničí,38,6,chování ústavních činitelů
8313,382,5384,5924,ve věci nečerpání dotací EU do programu OPŽP,39,7,dotace EU do programu OPŽP
8314,382,5981,5904,ve věci odměňování učitelek mateřských škol,1,1,odměňování učitelek MŠ
8315,382,5485,5913,ve věci soběstačnosti potravin,7,1,soběstačnost potravin
8316,384,5462,5913,ve věci trable s čuníky,13,1,trable s čuníky
8317,384,5506,5273,ve věci soudcovských talárů,14,1,soudcovské taláry
8318,385,5506,111,ve věci soudcovských talárů,3,1,soudcovské taláry
8319,384,5926,5273,ve věci odměny šéfky kabinetu ministra spravedlnosti,11,1,odměny šéfky kabinetu MS
8320,384,5926,5273,ve věci politiky odměňování zaměstnanců na MS,17,2,politika odm. zaměstnanců na MS
8321,384,5507,5924,ve věci národních programů,15,1,národní programy
8322,384,5507,5875,ve věci problémů s dopravou na Karlovarsku,21,2,probl. s dopravou na Karlovar.
8323,384,5507,5924,ve věci podpory ozdravných pobytů dětí,28,3,podpora ozdravných pobytů dětí
8324,385,5292,111,ve věci výsledků vlády,5,1,výsledky vlády
8325,385,5292,111,ve věci činnosti vlády,17,2,činnost vlády
8326,385,5292,111,ve věci práce vlády,25,3,práce vlády
8327,385,5292,111,ve věci schopnosti vlády,29,4,schopnosti vlády
8328,385,5507,111,ve věci snižující se životní úrovně,14,1,snižující se životní úroveň
8329,385,5507,111,ve věci špatné životní situace obyvatel ČR,20,2,špatná životní situace obyvatel
8330,385,5507,111,ve věci sjednocování DPH,24,3,sjednocování DPH
8331,385,5507,111,ve věci snižující se životní úrovně občanů ČR,28,4,snižující se životní úroveň
8332,385,5507,111,ve věci dopadů sjednocení sazby DPH,30,5,dopady sjednocení sazby DPH
8333,385,5507,111,ve věci sjednocení DPH a jeho dopadu,31,6,sjednocení DPH a jeho dopad
8334,384,68,6011,ve věci interpelací v Poslanecké sněmovně,2,1,interpelace v PS
8335,384,68,6011,ve věci snižování kvality práce policie,16,2,snižování kvality práce policie
8336,384,68,6011,ve věci války policajtů,30,3,válka policajtů
8337,384,68,5905,ve věci sjednocení výplatního místa soc. dávek,39,4,výplatní místa soc. dávek
8338,384,68,6011,ve věci cizinecké policie,42,5,cizinecká policie
8339,384,68,6011,ve věci hradecké odysey,44,6,hradecká odysea
8340,384,5272,5994,ve věci hospodářsky slabých regionů I.,10,1,hospodářsky slabé regiony I.
8341,384,5272,5994,ve věci hospodářsky slabých regionů II.,19,2,hospodářsky slabé regiony II.
8342,384,5272,5994,ve věci vyhlášky rozúčtování tepla I.,34,3,vyhláška rozúčtování tepla I.
8343,384,5272,5994,ve věci vyhlášky rozúčtování tepla II.,38,4,vyhláška rozúčtování tepla II.
8344,384,5475,6011,ve věci peníze pro dobrovolné hasiče,5,1,peníze pro dobrovolné hasiče
8345,384,5475,6011,ve věci pomoc dobrovolným hasičům,25,2,pomoc dobrovolným hasičům
8346,384,5475,6011,ve věci šetření na hasičích,35,3,šetření na hasičích
8347,384,5475,5924,ve věci Zelená úsporám,37,4,Zelená úsporám
8348,385,5475,111,ve věci naše vláda I.,2,1,naše vláda I.
8349,385,5475,111,ve věci naše vláda II.,15,2,naše vláda II.
8350,385,5475,111,ve věci naše vláda III.,23,3,naše vláda III.
8351,385,68,111,ve věci bezpečnostní strategie,13,1,bezpečnostní strategie
8352,385,5272,111,ve věci vlády národní ostudy I.,6,1,vláda národní ostudy I.
8353,385,5272,111,ve věci vlády národní ostudy II.,18,2,vláda národní ostudy II.
8354,384,5475,5924,ve věci zdražení odvozu odpadu,43,5,zdražení odvozu odpadu
8355,384,5310,6011,ve věci rozkladu protikorupční policie,9,1,rozklad protikorupční policie
8356,384,5310,5875,ve věci I/55 Kunovice-Hranice okr. Hodonín,20,2,I/55 Kunovice - Hranice
8357,384,5310,5273,ve věci bývalé věznice v Uherském Hradišti,29,3,bývalé věznice v Uh. Hradišti
8358,384,5310,5875,ve věci bilboardů kolem dálnice,40,4,bilboardy kolem dálnice
8359,384,5979,5917,ve věci zvyšování zdravotnických poplatků,4,1,zvyšování zdr. poplatků
8360,384,5979,5273,ve věci novely exekučního řádu,24,2,novela exekučního řádu
8361,384,5979,5905,ve věci sociální reformy,31,3,sociální reforma
8362,384,5384,5924,ve věci SFŽP,3,1,SFŽP
8363,384,5384,6011,ve věci personální politiky na ministerstvu,27,2,personální politika na MV
8364,384,5384,5273,ve věci odměny jeho podřízených,32,3,odměny jeho podřízených
8365,384,5384,5924,ve věci nečerpání dotací EU do programu OP ŽP,36,4,dotace EU do programu ŽP
8366,384,5384,5273,ve věci nehospodárného čerpání peněz,41,5,nehospodárné čerpání peněz
8367,384,5384,5875,ve věci projektu Galileo,45,6,projekt Galileo
8368,384,5384,378,ve věci posílení spolupráce u jednotné patentové ochrany,46,7,jednotná patentová ochrana
8369,384,5384,5905,ve věci k obsahu důchodové reformy,47,8,obsah důchodové reformy
8370,384,5962,5917,ve věci snižování počtu lůžek,7,1,snižování počtu lůžek
8371,384,5962,5905,ve věci financování sociálních služeb,23,2,financování sociálních služeb
8372,384,5938,5904,ve věci vysokého školného,1,1,vysoké školné
8373,384,5938,378,ve věci místo nepánevních elektráren v energetice,22,2,nepánevní elektr. v energetice
8374,385,5384,111,ve věci protikorupčního týmu R. Johna,4,1,protikorupčního tým R. Johna
8375,385,5384,111,ve věci ministra obrany Vondry,16,2,ministr obrany Vondra
8376,385,354,111,ve věci 66. výročí osvobození Československa,7,1,66. výročí osvobození
8377,385,5981,111,ve věci šikanování občanů v ČR při návštěvě Něm. spol. rep.,10,1,šikanování občanů v SRN
8378,385,5989,111,"ve věci postoje vlády k ""Dřevěné knize""",9,1,postoj vlády k Dřevěné knize
8379,385,5310,111,ve věci neplnění vládních usnesení k ACC,12,1,neplnění vl. usnesení k ACC
8380,385,5310,111,ve věci národního programu reforem,21,2,národní program reforem
8381,385,5310,111,ve věci soudních sporů s EU,26,3,soudní spory s EU
8382,384,5926,5273,ve věci podezření z plýtvání finančních prostředků na MS,33,3,plýtvání fin. prostředků na MS
8383,384,252,5558,ve věci pomoci ČR Japonsku v souvislosti s Fukušimou,12,1,pomoci ČR Japonsku - Fukušima
8384,384,252,5273,ve věci odvolání Rampuly,18,2,odvolání Rampuly
8385,384,5486,5904,ve věci záměru týkajícího se neoprávněně získaných akad. titulů,6,1,neoprávněné akad. tituly
8386,384,5486,5904,ve věci chaotického průběhu maturit,26,2,chaotický průběh maturit
8387,385,5383,111,ve věci veřejné zakázky pro SUB. a.s.,1,1,veřejné zakázky pro SUB. a.s.
8388,385,5486,111,ve věci finančního zajištění velkých projektů VAVPI po roce 2013,8,1,projekty VAVPI po roce 2013
8389,385,5486,111,ve věci hodnocení výsledků ve vědě a výzkumu,22,2,výsledky ve vědě a výzkumu
8390,385,252,111,ve věci anonymní akcie,11,1,anonymní akcie
8391,385,252,111,ve věci fungování Úřadu vlády,19,2,fungování Úřadu vlády
8392,385,252,111,ve věci Pharservice ministra Jankovského,27,3,Pharservice min. Jankovského
8393,384,5383,5875,"ve věci zakázky min. dopravy pro SUB, a.s.",8,1,"zakázky MD pro SUB, a.s."
8394,387,237,111,ve věci činnosti vlády,1,1,činnost vlády
8395,387,237,111,ve věci činnosti vlády,14,2,činnost vlády
8396,387,237,111,ve věci činnosti vlády,17,3,činnost vlády
8397,387,237,111,ve věci činnosti vlády,18,4,činnost vlády
8398,387,237,111,ve věci činnosti vlády,19,5,činnost vlády
8399,387,237,111,ve věci činnosti vlády,20,6,činnost vlády
8400,386,5999,377,ve věci daňového ráje v ČR,10,1,daňový ráj v ČR
8401,386,5487,5875,ve věci rušení jednotky PO HZS SŽDC Břeclav,9,1,rušení PO HZS SŽDC Břeclav
8402,386,5933,5273,ve věci kauzy přijetí úplatku Alexandrem Novákem,21,1,přijetí úplatku A. Novákem
8403,386,5933,377,ve věci úpadku společnosti SAZKA,36,2,úpadek společnosti SAZKA
8404,386,216,5524,ve věci letounů CASA,2,1,letouny CASA
8405,386,216,5994,ve věci cenových map,29,2,cenové mapy
8406,386,216,5524,ve věci rušení Vojenského újezdu Brdy,38,3,rušení Vojenského újezdu Brdy
8407,386,68,6011,ve věci rozpočtu Ministerstva vnitra,14,1,rozpočet Ministerstva vnitra
8408,386,68,377,ve věci fotovoltaiky - bezpečnostní riziko?,34,2,fotovoltaika - bezp. riziko
8409,386,68,5917,"ve věci ""lidská krev - zboží?""",37,3,lidská krev - zboží?
8410,386,68,6011,ve věci písemné odpovědi na ústní interpelace - nekomunikace,46,4,nekomunikace
8411,386,68,5917,ve věci DIAG HUMEN,51,5,DIAG HUMAN
8412,386,68,5875,ve věci ombudsmana českých drah,53,6,ombudsman českých drah
8413,386,68,6011,ve věci české pošty,54,7,česká pošta
8414,386,68,377,ve věci analytického oddělení ministerstva financí,57,8,analytické oddělení MF
8415,386,5979,5904,ve věci stavu čerpání OP a neúčasti na VEZ,13,1,čerpání OP a neúčast na VEZ
8416,386,5342,5924,ve věci škůdce na Šumavě,22,1,škůdce na Šumavě
8417,387,5979,111,ve věci úmluvy o prevenci a boji proti násilí na ženách,4,1,úmluva o proti násilí na ženách
8418,387,68,111,ve věci DIAG HUMEN,7,1,DIAG HUMAN
8419,387,68,111,ve věci fotovoltaiky - bezpečnostní ohrožení,15,2,fotovoltaika - bezp. ohrožení
8420,387,5310,111,ve věci vládních reforem,9,1,vládní refomy
8421,387,5310,111,ve věci SKLO BOHEMIA a.s.,12,2,SKLO BOHEMIA a.s.
8422,386,5950,5875,ve věci ombudsmana českých drah,5,1,ombudsman českých drah
8423,386,5310,5905,ve věci minimální mzdy,19,1,minimální mzda
8424,386,5310,5905,ve věci zkreslování demografie,27,2,zkreslování demografie
8425,386,5310,5273,ve věci exekucí a inkasních agentur,40,3,exekuce a inkasní agentury
8426,386,5310,377,ve věci prodeje pozemků,44,4,prodej pozemků
8427,386,5962,5558,ve věci prodeje Lobkovického paláce,15,1,prodej Lobkovického paláce
8428,386,5859,378,ve věci podpory pro podnikatele 2014-2020,20,1,podpora pro podn. 2014-2020
8429,386,5902,5924,ve věci Zelená úsporám I.,16,1,Zelená úsporám I.
8430,386,5902,5924,ve věci Zelená úsporám II.,26,2,Zelená úsporám II.
8431,386,5902,378,ve věci snižování administrativní zátěže,42,3,snižování adm. zátěže
8432,386,5902,378,ve věci odstraňování byrokracie,47,4,odstraňování byrokracie
8433,386,5903,5524,ve věci personálního stavu v AČR,1,1,personální stav v AČR
8434,386,5903,5524,ve věci kariérního řádu-AČR,30,2,kariérní řád - AČR
8435,386,5501,378,ve věci podpory exportu,11,1,podpora exportu
8436,386,5990,5913,ve věci eroze půdy,12,1,eroze půdy
8437,386,5460,5896,ve věci transformace SOP a ND I.,7,1,transformace SOP a ND I.
8438,386,5460,5896,ve věci transfromace SOP a ND II.,28,2,transfromace SOP a ND II.
8439,386,5460,5913,ve věci chráněných zeměpisných označení EK I.,41,3,chr. zeměpisné označení EK I.
8440,386,5460,5913,ve věci chráněných zeměpisných označení EK II.,49,4,chr. zeměpisné označení EK II.
8441,386,5953,5524,ve věci Vojenského újezdu Brdy,18,1,Vojenský újezd Brdy
8442,386,5321,5875,ve věci zpoplatnění dálnice kolem Ostravy,25,1,dálnice kolem Ostravy
8443,386,5321,5875,ve věci změny dopravní koncepce v MSK,35,2,změny dopravní koncepce v MSK
8444,386,5321,5905,ve věci podpory lidí trpících celiakií,39,3,podpora lidí trpících celiakií
8445,386,5321,5913,ve věci protierozních opatření na zemědělské půdě,48,4,protierozní opatření
8446,386,5934,5904,ve věci budoucnosti středního školství,23,1,budoucnost středního školství
8447,386,5274,6011,ve věci policejních stanic,6,1,policejní stanice
8448,387,5321,111,ve věci války v Libyi,3,1,válka v Libyi
8449,386,5486,5904,ve věci výsledků státních maturit,3,1,výsledky státních maturit
8450,386,5486,5905,ve věci příspěvků na zdravotní pomůcky,31,2,příspěvky na zdravotní pomůcky
8451,386,5938,5904,ve věci vysokého školství,4,1,vysoké školství
8452,387,354,111,ve věci válečných hrobů,8,1,válečné hroby
8453,387,5486,111,ve věci projektu ELI,10,1,projekt ELI
8454,386,5926,377,ve věci čerpání fondů EU,8,1,čerpání fondů EU
8455,386,5926,377,ve věci auditního orgánu Ministerstva financí,33,2,auditní orgán MF
8456,386,5384,6011,ve věci vztahů firmy SUB SA se státní správou,24,1,vztahy SUB SA se státní správou
8457,386,5384,6011,ve věci personální politiky MV,32,2,personální politiky MV
8458,386,5384,5273,ve věci osobní odpovědnosti za nakládání se svěřenými prostředky,43,3,osobní odpovědnost
8459,386,5384,5875,ve věci projektu Galileo,45,4,projekt Galileo
8460,386,5384,5904,ve věci defraudace prostředků na Plzeňské PF?,50,5,defraudace na Plzeňské PF?
8461,386,5384,5896,ve věci kontraverzního rozhodnutí MK,52,6,kontraverzní rozhodnutí MK
8462,386,5384,5273,ve věci společnosti Euforum,55,7,společnost Euforum
8463,386,5384,378,ve věci jednotné patenové ochrany,56,8,jednotná patenová ochrana
8464,386,5485,5917,ve věci zdravotní péče,17,1,zdravotní péče
8465,387,5485,111,ve věci komunikace Vsetín V. Meziříčí,5,1,komunikace Vsetín V. Meziříčí
8466,387,5866,111,ve věci fondů EU,6,1,fondy EU
8467,387,5486,111,ve věci Kauzy P. Wolfa,13,2,Kauza P. Wolfa
8468,387,5384,111,ve věci kontraverzního rozhodnutí Ministerstva kultury,11,1,kontraverzní rozhodnutí MK
8469,387,252,111,ve věci výroků ministra ke kauze DIAG HUMAN,2,1,výroky ministra k DIAG HUMAN
8470,387,252,111,ve věci anonymní akcie,16,2,anonymní akcie
8471,388,5947,5994,ve věci dostupnosti bydlení,21,1,dostupnost bydlení
8472,388,5475,6011,ve věci rozpočtu MV,16,1,rozpočet MV
8473,388,5475,5924,ve věci zákona o OZE,35,2,zákon o OZE
8474,388,5475,5924,ve věci zdražení odpadů,45,3,zdražení odpadů
8475,388,211,5905,ve věci pěstounské péče,10,1,pěstounská péče
8476,388,5977,5273,ve věci novely trestního zákoníku,23,1,novela trestního zákoníku
8477,388,5313,5896,ve věci příkazu ministra kultury č. 24/2011,13,1,příkaz MK 24/2011
8478,388,5313,377,ve věci licencí SAP v rámci státní pokladny,28,2,licence SAP v státní pokladně
8479,389,5313,111,ve věci zveřejňování st. záv. účtu,4,1,zveřejňování st. záv. účtu
8480,389,5475,111,ve věci stávky,19,1,stávka
8481,389,5475,111,ve věci zákona o OZE,26,2,zákon o OZE
8482,389,5475,111,ve věci DPH,33,3,ve věci DPH
8483,389,5475,111,ve věci škrtů a plýtvání,38,4,škrty a plýtvání
8484,389,5911,111,ve věci kritické situace ve Šluknovském výběžku,17,1,situace ve Šluknovském výběžku
8485,389,5977,111,ve věci ekologických limitů těžby uhlí na Mostecku,10,1,limity těžby uhlí na Mostecku
8486,388,5950,5905,ve věci Úřadů práce,24,1,Úřad práce
8487,388,5272,5558,ve věci ostudných výroků I.,2,1,ostudné výroky I.
8488,388,5272,5558,ve věci ostudných výroků II.,27,2,ostudné výroky II.
8489,388,216,5994,ve věci cenových map,22,1,cenové mapy
8490,388,216,5524,ve věci rušení Vojenského újezdu Brdy,32,2,rušení Vojenského újezdu Brdy
8491,388,68,6011,ve věci nekomunikace v minulém vedení ministerstva,4,1,nekomunikace
8492,388,68,6011,ve věci české pošty,37,2,česká pošta
8493,388,68,377,"ve věci ""Finanční analytický útvar""",41,3,Finanční analytický útvar
8494,388,68,5875,ve věci ombudsmana Českých drah,49,4,ombudsman Českých drah
8495,388,68,5524,ve věci předražené lékárničky,51,5,předražené lékárničky
8496,388,68,6011,ve věci stávky - nasazení policie,52,6,stávka - nasazení policie
8497,388,68,6011,ve věci vybavenosti policejních služeben,54,7,vybavenost policejních služeben
8498,389,5272,111,ve věci výroků ministra zahraničí I.,18,1,výroky ministra zahraničí I.
8499,389,5272,111,ve věci výroků ministra zahraničí II.,25,2,výroky ministra zahraničí II.
8500,389,5272,111,ve věci vlády národní ostudy I.,36,3,vláda národní ostudy I.
8501,389,5272,111,ve věci vlády národní ostudy II.,37,4,vláda národní ostudy II.
8502,389,5507,111,ve věci vysokých platů privilegovaných stát. zaměst.,2,1,vysokých platů stát. zaměst.
8503,389,5507,111,ve věci asociálních vládních referorem,30,2,asociální vládní reformy
8504,389,5507,111,ve věci nejasnosti zákona o protikom. odboji,32,3,zákon o protikom. odboji
8505,389,5507,111,ve věci zákona o protikomunistickém odboji,39,4,z. o protikomunistickém odboji
8506,389,5507,111,ve věci nadstandardního odměňování vybraných úředníků,41,5,nadstandardní odměňování
8507,389,5507,111,ve věci nechtěných a nedomyšlených reforem vlády ČR,44,6,reformy vlády ČR
8508,389,68,111,ve věci fotovoltaiky - bezpečnostní riziko,8,1,fotovoltaika - bezp. riziko
8509,388,5460,5913,ve věci chráněných zeměpisných označení EK I.,12,1,chr. zeměpisné označení EK I.
8510,388,5460,5913,ve věci chráněných zeměpisných označení EK II.,29,2,chr. zem. označení EK II.
8511,388,5859,378,ve věci podpory pro podnikatele 2014-2020,20,1,podpora pro podn. 2014-2020
8512,388,5953,5524,ve věci vojenského újezdu Brdy,14,1,vojenský újezd Brdy
8513,389,5453,111,ve věci vládního opatření proti korupci,9,1,vládní opatření proti korupci
8514,389,5453,111,ve věci strategie konkurenceschopnosti ČR,23,2,strategie konkurencesch. ČR
8515,389,5379,111,ve věci zpružňování trhu práce v ČR,6,1,zpružňování trhu práce v ČR
8516,389,5985,111,ve věci reformy důchodového systému,14,1,reforma důchodového systému
8517,388,5486,5913,ve věci Radějovské obory,5,1,Radějovská obora
8518,388,5342,5924,ve věci řízení NP Šumava,8,1,řízení NP Šumava
8519,388,5934,5896,ve věci poplatků středních škol společnosti DILIA,9,1,poplatků společnosti DILIA
8520,388,5506,5273,ve věci testů na drogy ve vězenské službě,1,1,test na drogy ve vězenské sl.
8521,388,5321,5875,ve věci zpoplatnění dálnice kolem Ostravy,6,1,zpoplatnění dáln. kolem Ostravy
8522,388,5321,5875,ve věci dopravní koncepce MSK,36,2,dopravní koncepce MSK
8523,388,5321,5273,ve věci soudních exekutorů,42,3,soudní exekutoři
8524,389,5310,111,ve věci pomoci sklářům,7,1,pomoc sklářům
8525,389,5310,111,ve věci vládního boje proti korupci,29,2,vládní boj proti korupci
8526,389,5486,111,ve věci projektu ELI,3,1,projekt ELI
8527,389,5962,111,ve věci prodeje Lobkovického paláce,11,1,prodej Lobkovického paláce
8528,389,5962,111,ve věci stávky,28,2,stávka
8529,389,5321,111,ve věci války v Libyi,5,1,válka v Libyi
8530,388,5902,378,ve věci odstraňování byrokracie,26,1,odstraňování byrokracie
8531,388,5902,5273,ve věci elektronizace justice,31,2,elektronizace justice
8532,388,5902,5924,ve věci Zelená úsporám,44,3,Zelená úsporám
8533,388,5920,5917,ve věci poskytování zdr. péče na Chomutovsku,19,1,zdr. péče na Chomutovsku
8534,388,5938,5875,ve věci silnice I/37 křižovatka u Trojice,17,1,"I/37, křižovatka u Trojice"
8535,388,5938,5273,"ve věci ""kauza Pandur""",38,2,kauza Pandur
8536,389,5902,111,ve věci prorodinné politiky,13,1,prorodinná politika
8537,389,5384,111,ve věci kontraverzního rozhodnutí min. kultury,20,1,rozhodnutí min. kultury
8538,389,237,111,ve věci činnosti vlády,1,1,činnost vlády
8539,389,237,111,ve věci činnosti vlády II.,22,2,činnost vlády II.
8540,389,237,111,ve věci činnosti vlády III.,31,3,činnost vlády III.
8541,389,237,111,ve věci činnosti vlády IV.,40,4,činnost vlády IV.
8542,389,237,111,ve věci činnosti vlády V,42,5,činnost vlády V
8543,389,237,111,ve věci činnosti vlády VI,43,6,činnost vlády VI
8544,389,5981,111,ve věci progresivního zdanění vysokých příjmů,15,1,progresivní zdanění příjmů
8545,389,5292,111,ve věci komunikace vlády s veřejností,16,1,komunikace vlády s veřejností
8546,389,5292,111,ve věci činnosti vlády,24,2,činnost vlády
8547,389,5292,111,ve věci důvěry vlády,34,3,důvěra vlády
8548,389,252,111,ve věci činnosti vlády,12,1,činnost vlády
8549,389,252,111,ve věci činnosti vlády II,27,2,činnost vlády II
8550,389,252,111,ve věci činnosti vlády III,35,3,činnost vlády III
8551,389,5965,111,ve věci stávky odborů,21,1,stávka odborů
8552,388,5384,5273,ve věci osobní odpovědnosti za nakládání se svěřenými prostředky,11,1,osobní odpovědnost
8553,388,5384,5875,ve věci projektu Galileo,39,2,projekt Galileo
8554,388,5384,5904,ve věci defraudace prostředků na Plzeňské PF?,43,3,defraudace prostředků
8555,388,5384,5896,ve věci kontraverzního rozhodnutí MK,47,4,kontraverzní rozhodnutí MK
8556,388,5274,5904,ve věci vyjádření k ústavní péči,18,1,vyjádření k ústavní péči
8557,388,5960,5904,ve věci státní maturity,25,1,státní maturita
8558,388,5960,5905,ve věci důchodové reformy,34,2,důchodová reforma
8559,388,5384,378,ve věci jednotné patentové ochrany,50,5,jednotná patentové ochrany
8560,388,5384,5273,ve věci společnosti Euforum,53,6,společnost Euforum
8561,388,5926,5875,ve věci koncepce dopravy,15,1,koncepce dopravy
8562,388,5866,6011,ve věci měření rychlosti v obcích,3,1,měření rychlosti v obcích
8563,388,5866,5905,ve věci zaměstnávání VPP,30,2,zaměstnávání VPP
8564,388,5866,5924,ve věci NP Jeseníky,46,3,NP Jeseníky
8565,388,252,5558,ve věci Lobkovického paláce,7,1,Lobkovický palác
8566,388,252,5558,ve věci Lobkovického paláce,33,2,Lobkovický palác
8567,388,252,5273,ve věci státního zastupitelství,40,3,státní zastupitelství
8568,388,252,5273,ve věci státního zastupitelství,48,4,státní zastupitelství
8569,390,5962,5904,ve věci školního stravování,9,1,ve věci školního stravování
8570,391,5379,111,ve věci krize Eurozóny,4,1,krize Eurozóny
8571,391,5453,111,ve věci důchodové reformy,3,1,důchodová reforma
8572,391,5384,111,ve věci návštěvy v Izraeli,8,1,návštěva v Izraeli
8573,391,5384,111,"ve věci ""jak chce vláda řešit problémy podobné těm na Šluknovsku""",16,2,jak chce vláda řešit problémy
8574,391,5384,111,ve věci kauzy hlavního hygienika,20,3,kauzy hlavního hygienika
8575,391,5948,111,ve věci nečinnosti vlády v kauzách zmíněných na 24. schůzi,5,1,nečinnost vlády v kauzách
8576,391,5292,111,"ve věci ""proč tu jste""",10,1,proč tu jste
